geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
1033,-23.54032130474925,-46.636394815973325,sao paulo,SP
1025,-23.540797121011007,-46.633270394540894,sao paulo,SP
1038,-23.54434011379765,-46.6405521865082,sao paulo,SP
1007,-23.550392524842728,-46.63730164071784,sao paulo,SP
1016,-23.549310387183297,-46.63122104079866,sao paulo,SP
1048,-23.54718811601936,-46.63958839050152,sao paulo,SP
1009,-23.54634051373424,-46.63623850320264,sao paulo,SP
1014,-23.54694058084668,-46.633311921420805,são paulo,SP
1018,-23.55184617707312,-46.63375643672454,sao paulo,SP
1034,-23.542641901465785,-46.63780794142772,sao paulo,SP
1026,-23.539425401610018,-46.63342428573489,sao paulo,SP
1046,-23.54608112703553,-46.64482029837157,sao paulo,SP
1034,-23.54330849233952,-46.63846917609737,sao paulo,SP
1020,-23.552549496537548,-46.63163152553523,sao paulo,SP
1035,-23.54098377450212,-46.642568531063326,sao paulo,SP
1049,-23.54867968581569,-46.64050885152052,sao paulo,SP
1027,-23.53778976963473,-46.63043882598531,são paulo,SP
1050,-23.549844542039416,-46.645819758122194,sao paulo,SP
1014,-23.544762310867448,-46.63395824386142,são paulo,SP
1046,-23.54639669248079,-46.64305934055624,são paulo,SP
1023,-23.543772401610013,-46.63106186900564,sao paulo,SP
1019,-23.551626457123863,-46.63041168457495,sao paulo,SP
1008,-23.5452611626464,-46.63554571412088,sao paulo,SP
1040,-23.540111706359266,-46.63701681043339,sao paulo,SP
1030,-23.53652807216227,-46.63302310545912,são paulo,SP
1031,-23.541997726613936,-46.63482435968365,sao paulo,SP
1019,-23.5523910910324,-46.62960278559065,sao paulo,SP
1042,-23.54488036525475,-46.64038839439666,sao paulo,SP
1023,-23.541866885913883,-46.631416656818026,sao paulo,SP
1048,-23.547052131282804,-46.639477959749584,sao paulo,SP
1050,-23.54874766250217,-46.64239136704376,sao paulo,SP
1022,-23.54779462858564,-46.63023791550086,sao paulo,SP
1023,-23.541081532632955,-46.63084531784219,sao paulo,SP
1033,-23.536859249235395,-46.635793333342896,sao paulo,SP
1017,-23.549048769634727,-46.63111414126611,sao paulo,SP
1035,-23.54043969776091,-46.64371578005073,sao paulo,SP
1028,-23.53656677491485,-46.63079936594723,sao paulo,SP
1050,-23.548723167349607,-46.64160299584504,sao paulo,SP
1035,-23.543108129897817,-46.63895040605342,sao paulo,SP
1005,-23.54978003119724,-46.63535898865553,sao paulo,SP
1015,-23.546568342489486,-46.63253304968545,sao paulo,SP
1035,-23.540442866684945,-46.64379338894981,sao paulo,SP
1020,-23.552495528997667,-46.63206,sao paulo,SP
1011,-23.547639550320632,-46.63603162315495,sao paulo,SP
1048,-23.546717843181977,-46.63935658410748,sao paulo,SP
1035,-23.540983825979165,-46.64256855760085,sao paulo,SP
1047,-23.54561984263372,-46.640326243407,sao paulo,SP
1046,-23.54608112703553,-46.64482029837157,sao paulo,SP
1035,-23.540983825979165,-46.64256855760085,sao paulo,SP
1049,-23.54530659310986,-46.636994571065735,sao paulo,SP
1050,-23.548755593946588,-46.642789203733535,sao paulo,SP
1027,-23.53759400138498,-46.63035901485941,sao paulo,SP
1034,-23.542995562878023,-46.63757566934563,sao paulo,SP
1027,-23.538609367187988,-46.62956254731953,sao paulo,SP
1049,-23.54775736886144,-46.64024304302038,sao paulo,SP
1044,-23.545698024698503,-46.64135941020835,sao paulo,SP
1033,-23.54077242862274,-46.63658627751788,são paulo,SP
1001,-23.549779299469115,-46.6339571183853,sao paulo,SP
1046,-23.545731279214017,-46.64319919124003,são paulo,SP
1014,-23.54533828642738,-46.63358224756194,sao paulo,SP
1047,-23.545435222863446,-46.64016774216627,sao paulo,SP
1017,-23.548851827918533,-46.63120714847948,sao paulo,SP
1042,-23.54504537246811,-46.640187927145234,sao paulo,SP
1017,-23.55001091199737,-46.63116636914989,sao paulo,SP
1026,-23.539425401610018,-46.63342428573489,sao paulo,SP
1041,-23.54349553981771,-46.64052367831388,sao paulo,SP
1020,-23.55253336164808,-46.62960898251487,sao paulo,SP
1047,-23.54627311241268,-46.64122516971552,sao paulo,SP
1030,-23.54203523397196,-46.63296206411218,sao paulo,SP
1050,-23.549773516504185,-46.64559900666509,sao paulo,SP
1009,-23.54693540437998,-46.63658792659698,sao paulo,SP
1020,-23.552482452132203,-46.62938955675458,sao paulo,SP
1025,-23.540410813203355,-46.631264935195325,sao paulo,SP
1011,-23.546690486964888,-46.6354469588072,são paulo,SP
1048,-23.547052131282804,-46.639477959749584,sao paulo,SP
1046,-23.54608112703553,-46.64482029837157,são paulo,SP
1048,-23.54630356036128,-46.63909555274388,sao paulo,SP
1032,-23.54020740605342,-46.635303814588326,são paulo,SP
1014,-23.54463184456696,-46.63393720301238,sao paulo,SP
1010,-23.54565700582837,-46.63457024562871,sao paulo,SP
1046,-23.54608112703553,-46.64482029837157,sao paulo,SP
1046,-23.54608112703553,-46.64482029837157,sao paulo,SP
1013,-23.547370871775623,-46.63423875382303,sao paulo,SP
1047,-23.546444292515563,-46.6416031999826,sao paulo,SP
1014,-23.54463184456696,-46.63393720301238,sao paulo,SP
1021,-23.53882519900166,-46.63201103996194,sao paulo,SP
1043,-23.546844062727214,-46.64062845559464,são paulo,SP
1050,-23.548470601708207,-46.64047556564139,sao paulo,SP
1005,-23.54978003119724,-46.63535898865553,são paulo,SP
1026,-23.539439503750906,-46.63306386663973,são paulo,SP
1028,-23.536027749379617,-46.632878533585306,sao paulo,SP
1037,-23.54634440022503,-46.639959218564265,sao paulo,SP
1036,-23.54282808353057,-46.63939930668248,sao paulo,SP
1017,-23.54968991921072,-46.63051281086609,sao paulo,SP
1020,-23.552482452132203,-46.62938955675458,sao paulo,SP
1047,-23.545423791563262,-46.64006418512321,sao paulo,SP
1014,-23.544899811818368,-46.63375772133423,são paulo,SP
1033,-23.540159399936574,-46.63548454731953,sao paulo,SP
1020,-23.55253336164808,-46.62960898251487,sao paulo,SP
1020,-23.552495528997667,-46.63206,sao paulo,SP
1036,-23.54027250262573,-46.64390844295695,sao paulo,SP
1031,-23.54162040605342,-46.63581283291019,sao paulo,SP
1014,-23.544899811818368,-46.63375772133423,sao paulo,SP
1032,-23.53880345850885,-46.63483247209884,sao paulo,SP
1016,-23.548486266588963,-46.63319341888743,sao paulo,SP
1009,-23.54569153926945,-46.635866061486446,são paulo,SP
1044,-23.544689343874467,-46.6422237403486,sao paulo,SP
1012,-23.547677711062462,-46.63514742936695,sao paulo,SP
1040,-23.539898074383967,-46.6366870320561,sao paulo,SP
1020,-23.551854317790983,-46.62920011656761,são paulo,SP
1036,-23.541550031075143,-46.64154926949048,sao paulo,SP
1045,-23.542482773295564,-46.64293042576988,são paulo,SP
1050,-23.55073674632121,-46.64337116570483,sao paulo,SP
1008,-23.546146499999995,-46.6356105,sao paulo,SP
1017,-23.54981334999131,-46.63035027254893,sao paulo,SP
1033,-23.540035348866123,-46.63590402178432,sao paulo,SP
1042,-23.54488036525475,-46.64038839439666,sao paulo,SP
1046,-23.545731279214017,-46.64319919124003,sao paulo,SP
1025,-23.54065213572619,-46.63243878059899,sao paulo,SP
1046,-23.54608112703553,-46.64482029837157,são paulo,SP
1045,-23.54275397723474,-46.64148202608349,sao paulo,SP
1001,-23.54929199999999,-46.633559478233785,sao paulo,SP
1016,-23.549283671100515,-46.63148490091751,sao paulo,SP
1033,-23.539147179866543,-46.63583236462368,sao paulo,SP
1017,-23.54981334999131,-46.63035027254893,sao paulo,SP
1034,-23.54196701610017,-46.63707836441802,sao paulo,SP
1002,-23.54464133666111,-46.63317979239999,são paulo,SP
1041,-23.544638172081456,-46.63920081349181,sao paulo,SP
1050,-23.549009406053425,-46.64281228183975,são paulo,SP
1048,-23.546717843181977,-46.63935658410748,sao paulo,SP
1045,-23.542925000621707,-46.643423947383695,sao paulo,SP
1048,-23.547448918662464,-46.64016924063704,sao paulo,SP
1004,-23.550698567026377,-46.63537055343637,sao paulo,SP
1025,-23.54044583873858,-46.631557435195326,sao paulo,SP
1033,-23.53784352899767,-46.63670327699231,sao paulo,SP
1021,-23.544184662502165,-46.63264375243805,sao paulo,SP
1047,-23.54556122286345,-46.64033874216626,sao paulo,SP
1050,-23.548723167349607,-46.64160299584504,sao paulo,SP
1019,-23.55201590896761,-46.63093168887411,sao paulo,SP
1032,-23.536266443597523,-46.63404602656908,sao paulo,SP
1020,-23.55253336164808,-46.62960898251487,sao paulo,SP
1021,-23.53993065889549,-46.63212395282469,sao paulo,SP
1030,-23.540921999999995,-46.63279105438866,sao paulo,SP
1020,-23.552549496537548,-46.63163152553523,sao paulo,SP
1020,-23.552482452132203,-46.62938955675458,sao paulo,SP
1014,-23.54552706633389,-46.63355215652955,sao paulo,SP
1003,-23.549043478215687,-46.63513311226845,sao paulo,SP
1026,-23.539439503750906,-46.63306386663973,sao paulo,SP
1036,-23.541700023861782,-46.64131782056096,sao paulo,SP
1007,-23.55009663558197,-46.637934794477474,são paulo,SP
1046,-23.545368575913177,-46.64318283002467,sao paulo,SP
1047,-23.545423791563262,-46.64006418512321,sao paulo,SP
1008,-23.546779269883647,-46.63639001810305,sao paulo,SP
1005,-23.54976291539134,-46.63610028661863,sao paulo,SP
1045,-23.542482773295564,-46.64293042576988,são paulo,SP
1033,-23.536810801835053,-46.63572116276196,sao paulo,SP
1010,-23.547806958346342,-46.63612181853806,sao paulo,SP
1009,-23.54693540437998,-46.63658792659698,sao paulo,SP
1050,-23.548722622251763,-46.64376241424774,sao paulo,SP
1013,-23.546923208436723,-46.6342636964915,sao paulo,SP
1050,-23.549107326677785,-46.644104604074144,são paulo,SP
1021,-23.54820995697964,-46.6307040858965,sao paulo,SP
1017,-23.549399371083133,-46.63101768096826,sao paulo,SP
1045,-23.542482773295564,-46.64293042576988,são paulo,SP
1050,-23.54985418067981,-46.643139396906825,são paulo,SP
1034,-23.542995562878023,-46.63757566934563,sao paulo,SP
1031,-23.54303492506777,-46.63494607770218,sao paulo,SP
1046,-23.54608112703553,-46.64482029837157,sao paulo,SP
1035,-23.543108129897817,-46.63895040605342,sao paulo,SP
1048,-23.5475199441977,-46.6405653244561,sao paulo,SP
1041,-23.544084835131898,-46.63978569372155,sao paulo,SP
1047,-23.546444292515563,-46.6416031999826,são paulo,SP
1050,-23.5489498215419,-46.64192751526344,sao paulo,SP
1039,-23.54002855952455,-46.63728576187311,sao paulo,SP
1050,-23.548693672773947,-46.6426861187893,sao paulo,SP
1039,-23.54365254441403,-46.641785325205255,sao paulo,SP
1025,-23.54039281320336,-46.631224435195314,sao paulo,SP
1005,-23.549819091869107,-46.63560588995324,sao paulo,SP
1050,-23.549433308067456,-46.64461567513988,sao paulo,SP
1049,-23.547792310577627,-46.6405883119626,sao paulo,SP
1046,-23.54608112703553,-46.64482029837157,sao paulo,SP
1013,-23.546923208436723,-46.6342636964915,sao paulo,SP
1045,-23.542487362746503,-46.64293486717402,sao paulo,SP
1035,-23.540983825979165,-46.64256855760085,sao paulo,SP
1047,-23.546444292515563,-46.6416031999826,sao paulo,SP
1046,-23.54639669248079,-46.64305934055624,sao paulo,SP
1046,-23.54608112703553,-46.64482029837157,sao paulo,SP
1050,-23.548755593946588,-46.642789203733535,sao paulo,SP
1034,-23.54196701610017,-46.63707836441802,sao paulo,SP
1043,-23.545781968088136,-46.641376633648726,são paulo,SP
1003,-23.54890065277865,-46.63715701234924,sao paulo,SP
1028,-23.534879478157738,-46.639559272120486,sao paulo,SP
1009,-23.54534853344108,-46.635664756044726,sao paulo,SP
1047,-23.54627311241268,-46.64122516971552,sao paulo,SP
1045,-23.541593762969622,-46.64189378810082,sao paulo,SP
1014,-23.54649786150384,-46.633401524554266,sao paulo,SP
1050,-23.54985418067981,-46.643139396906825,sao paulo,SP
1050,-23.548470601708207,-46.64047556564139,sao paulo,SP
1050,-23.5494055434244,-46.64338206272719,sao paulo,SP
1026,-23.539317130157613,-46.6325840276127,sao paulo,SP
1046,-23.54659457729816,-46.64303356647811,são paulo,SP
1048,-23.547634911449112,-46.641159240637045,sao paulo,SP
1050,-23.549847516244395,-46.64562246058632,sao paulo,SP
1002,-23.548551065785627,-46.63507239078997,sao paulo,SP
1045,-23.54275397723474,-46.64148202608349,sao paulo,SP
1032,-23.54159273604942,-46.63525058950317,sao paulo,SP
1017,-23.55015993031922,-46.63146540189848,sao paulo,SP
1044,-23.547276880373964,-46.6399237790698,sao paulo,SP
1045,-23.541794423538555,-46.64277789439665,sao paulo,SP
1014,-23.54552706633389,-46.63355215652955,sao paulo,SP
1036,-23.54027250262573,-46.64390844295695,sao paulo,SP
1005,-23.54961248124544,-46.63653202553522,sao paulo,SP
1035,-23.540983825979165,-46.64256855760085,sao paulo,SP
1048,-23.546717843181977,-46.63935658410748,sao paulo,SP
1015,-23.54797349999999,-46.6334685,sao paulo,SP
1050,-23.549107326677785,-46.644104604074144,sao paulo,SP
1046,-23.54608112703553,-46.64482029837157,sao paulo,SP
1046,-23.54608112703553,-46.64482029837157,são paulo,SP
1049,-23.54775736886144,-46.64035090161002,sao paulo,SP
1020,-23.551192393559933,-46.62828994310116,sao paulo,SP
1037,-23.54518734081604,-46.63785524104107,sao paulo,SP
1033,-23.536156075768947,-46.63565005635056,sao paulo,SP
1030,-23.53818524562871,-46.6329410471753,sao paulo,SP
1004,-23.549534948092827,-46.63430666833054,sao paulo,SP
1037,-23.54519873979251,-46.63791575103784,sao paulo,SP
1009,-23.549074826533555,-46.63756198557327,sao paulo,SP
1001,-23.549951273933896,-46.63402708563671,são paulo,SP
1048,-23.54718811601936,-46.63958839050152,sao paulo,SP
1035,-23.540983825979165,-46.64256855760085,sao paulo,SP
1031,-23.541997726613936,-46.63482435968365,sao paulo,SP
1050,-23.54985418067981,-46.643139396906825,são paulo,SP
1046,-23.545731279214017,-46.64319919124003,sao paulo,SP
1011,-23.546690486964888,-46.6354469588072,sao paulo,SP
1046,-23.546817419095163,-46.64537999999999,sao paulo,SP
1024,-23.54186295323959,-46.63003529431536,sao paulo,SP
1036,-23.541774190746672,-46.64113409905169,sao paulo,SP
1046,-23.54639669248079,-46.64305934055624,sao paulo,SP
1014,-23.546245945322863,-46.63344449180569,são paulo,SP
1031,-23.544207,-46.63628100000001,são paulo,SP
1044,-23.544475407986656,-46.64244051581169,sao paulo,SP
1009,-23.548942362228352,-46.6375916208613,sao paulo,SP
1008,-23.547951597005003,-46.637054895637405,sao paulo,SP
1046,-23.545368575913177,-46.64318283002467,sao paulo,SP
1042,-23.544739372468115,-46.640588427145246,são paulo,SP
1032,-23.540742303912527,-46.63557063864037,sao paulo,SP
1032,-23.537649709129216,-46.63454060450681,sao paulo,SP
1036,-23.54282808353057,-46.63939930668248,sao paulo,SP
1046,-23.54525657369148,-46.642718634341215,sao paulo,SP
1046,-23.545368575913177,-46.64318283002467,sao paulo,SP
1021,-23.54832793144441,-46.63064558589651,sao paulo,SP
1046,-23.54608112703553,-46.64482029837157,sao paulo,SP
1014,-23.546453343326203,-46.63394723397195,sao paulo,SP
1039,-23.54188300998332,-46.63991946670314,sao paulo,SP
1024,-23.54124104676041,-46.62989970568464,sao paulo,SP
1013,-23.547325128224376,-46.63418378613892,são paulo,SP
1020,-23.55223547100232,-46.6284406588955,sao paulo,SP
1016,-23.54849512877264,-46.633490627676125,sao paulo,SP
1017,-23.549533396618347,-46.6309482320387,sao paulo,SP
1010,-23.54565700582837,-46.63457024562871,sao paulo,SP
1001,-23.54929199999999,-46.633559478233785,sao paulo,SP
1032,-23.53804609686077,-46.63465884583635,sao paulo,SP
1039,-23.540549165964627,-46.63807798196659,sao paulo,SP
1046,-23.545317917306143,-46.64397479626647,sao paulo,SP
1026,-23.53984025062037,-46.6302639919499,sao paulo,SP
1043,-23.545519993623355,-46.64155460090015,sao paulo,SP
1044,-23.54669818789317,-46.64068909380236,sao paulo,SP
1008,-23.547951597005003,-46.637054895637405,sao paulo,SP
1050,-23.54985418067981,-46.643139396906825,sao paulo,SP
1014,-23.546453343326203,-46.63394723397195,são paulo,SP
1020,-23.552482452132203,-46.62938955675458,sao paulo,SP
1035,-23.540983825979165,-46.64256855760085,sao paulo,SP
1025,-23.54120589231918,-46.63380609463906,são paulo,SP
1039,-23.5417538351319,-46.63976074078128,sao paulo,SP
1050,-23.548722622251763,-46.64376241424774,sao paulo,SP
1013,-23.547686322234377,-46.6341397692307,sao paulo,SP
1005,-23.54947149598929,-46.63740387774824,sao paulo,SP
1048,-23.54754791866247,-46.64068682445608,sao paulo,SP
1004,-23.550698567026377,-46.63537055343637,sao paulo,SP
1014,-23.544899811818368,-46.63375772133423,são paulo,SP
1046,-23.54608112703553,-46.64482029837157,sao paulo,SP
1007,-23.55009663558197,-46.637934794477474,sao paulo,SP
1009,-23.54569153926945,-46.635866061486446,sao paulo,SP
1028,-23.536027749379617,-46.632878533585306,sao paulo,SP
1045,-23.541593762969622,-46.64189378810082,sao paulo,SP
1032,-23.540774688874112,-46.63551484303775,sao paulo,SP
1031,-23.541997726613936,-46.63482435968365,sao paulo,SP
1017,-23.54981334999131,-46.63035027254893,sao paulo,SP
1046,-23.545731279214017,-46.64319919124003,sao paulo,SP
1014,-23.54533828642738,-46.63358224756194,são paulo,SP
1046,-23.54557066250217,-46.64307078322472,sao paulo,SP
1023,-23.54357074493623,-46.6320114590571,são paulo,SP
1050,-23.54857284791384,-46.64350528183976,sao paulo,SP
1047,-23.54561984263372,-46.640326243407,são paulo,SP
1014,-23.54631891978764,-46.63343055730286,sao paulo,SP
1047,-23.54677476876936,-46.64251431141433,sao paulo,SP
1034,-23.54195600553992,-46.63716661394188,sao paulo,SP
1042,-23.54472059810152,-46.640515568959614,sao paulo,SP
1017,-23.5492954052167,-46.63207469510652,sao paulo,SP
1047,-23.54577819732822,-46.64064024216627,sao paulo,SP
1036,-23.54027250262573,-46.64390844295695,sao paulo,SP
1014,-23.54463184456696,-46.63393720301238,sao paulo,SP
1047,-23.545435222863446,-46.64016774216627,sao paulo,SP
1010,-23.547806958346342,-46.63612181853806,sao paulo,SP
1046,-23.545731279214017,-46.64319919124003,sao paulo,SP
1031,-23.54283887399732,-46.63483409602405,sao paulo,SP
1050,-23.54985418067981,-46.643139396906825,sao paulo,SP
1025,-23.539920936547933,-46.6283479287932,sao paulo,SP
1046,-23.545165891770928,-46.643785796266464,sao paulo,SP
1040,-23.544527209169782,-46.64301869646116,sao paulo,SP
1020,-23.55254746378896,-46.63015102553521,sao paulo,SP
1001,-23.54929199999999,-46.633559478233785,sao paulo,SP
1014,-23.54533828642738,-46.63358224756194,sao paulo,SP
1046,-23.54719064141036,-46.64292284776962,sao paulo,SP
1036,-23.54027250262573,-46.64390844295695,sao paulo,SP
1046,-23.54515811933757,-46.64387963434121,sao paulo,SP
1036,-23.54027250262573,-46.64390844295695,sao paulo,SP
1028,-23.53624171663104,-46.6320595335853,sao paulo,SP
1032,-23.541381136274456,-46.63552281556929,sao paulo,SP
1039,-23.5417538351319,-46.63976074078128,sao paulo,SP
1045,-23.543438228691823,-46.64406077644404,sao paulo,SP
1024,-23.540674513060427,-46.62966044625749,sao paulo,SP
1011,-23.546690486964888,-46.6354469588072,sao paulo,SP
1045,-23.54230306549716,-46.64280268887412,sao paulo,SP
1004,-23.549530033585302,-46.63462833166943,sao paulo,SP
1044,-23.545698024698503,-46.64135941020835,sao paulo,SP
1046,-23.545292448237063,-46.64313044073523,sao paulo,SP
1017,-23.54874737968148,-46.63222267678466,sao paulo,SP
1048,-23.54754791866247,-46.64068682445608,sao paulo,SP
1009,-23.54693540437998,-46.63658792659698,sao paulo,SP
1009,-23.54569153926945,-46.635866061486446,sao paulo,SP
1049,-23.54775736886144,-46.64035090161002,sao paulo,SP
1020,-23.55253336164808,-46.62960898251487,sao paulo,SP
1046,-23.545368575913177,-46.64318283002467,sao paulo,SP
1155,-23.52878808243405,-46.664404203300826,sao paulo,SP
1122,-23.531280767701485,-46.637260391482464,são paulo,SP
1150,-23.532255303364263,-46.662756071469765,sao paulo,SP
1123,-23.529307180131543,-46.63490526351788,sao paulo,SP
1123,-23.53071626172888,-46.63792772799936,sao paulo,SP
1139,-23.52076037607479,-46.661384138207694,sao paulo,SP
1153,-23.52811869885744,-46.65645154579032,são paulo,SP
1104,-23.535218462115523,-46.62461223313523,sao paulo,SP
1136,-23.52350959838998,-46.666944167638064,são paulo,SP
1153,-23.528107581741555,-46.65394803649948,são paulo,SP
1130,-23.52663823480868,-46.64380970358929,sao paulo,SP
1153,-23.52811869885744,-46.65645154579032,sao paulo,SP
1103,-23.53538864556528,-46.631747708436734,são paulo,SP
1156,-23.5298272739339,-46.66466605744709,são paulo,SP
1122,-23.529452951151256,-46.64069624923539,sao paulo,SP
1155,-23.530998048848744,-46.66242857729815,sao paulo,SP
1151,-23.527788191788307,-46.66030962184773,sao paulo,SP
1153,-23.528107581741555,-46.65394803649948,sao paulo,SP
1153,-23.528107581741555,-46.65394803649948,sao paulo,SP
1140,-23.517930174303164,-46.66742959008009,sao paulo,SP
1120,-23.53076048626577,-46.639216010416,sao paulo,SP
1156,-23.531495310835297,-46.66274838217697,sao paulo,SP
1156,-23.526950618068167,-46.66982314695028,são paulo,SP
1153,-23.528107581741555,-46.65394803649948,sao paulo,SP
1106,-23.53249635607949,-46.62640566388715,sao paulo,SP
1122,-23.531952971406355,-46.64002553482605,sao paulo,SP
1124,-23.527367392723217,-46.63188348903572,sao paulo,SP
1151,-23.531421059668784,-46.65626204287612,sao paulo,SP
1131,-23.52164183207347,-46.64747554830047,sao paulo,SP
1121,-23.524588477378973,-46.634392141554585,sao paulo,SP
1130,-23.52663823480868,-46.64380970358929,sao paulo,SP
1141,-23.52011919677996,-46.66584000098096,são paulo,SP
1125,-23.529050497085805,-46.63889432139766,sao paulo,SP
1102,-23.52261021648681,-46.62942387523806,são paulo,SP
1127,-23.52773504025041,-46.64480016028046,sao paulo,SP
1106,-23.531867968088136,-46.62903002775692,sao paulo,SP
1103,-23.535408394396647,-46.63205279156327,sao paulo,SP
1141,-23.522751156269763,-46.670746148219685,sao paulo,SP
1155,-23.52899269085843,-46.66291915185066,são paulo,SP
1137,-23.51957274271452,-46.654271565497176,são paulo,SP
1140,-23.51636226197676,-46.66810176204384,sao paulo,SP
1125,-23.52479060257088,-46.64113278581674,sao paulo,SP
